what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437228859371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437228861606
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437228876050
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437228879828
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437228879857
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437228881177
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437228889282
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437228896360
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437228900771
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437228907655
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437228907683
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437228909401
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437228912957
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437228950797
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437228954432
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437228957743
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437228960624
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437228960651
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437228962312
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437228971011
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437228974386
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437228979843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229020230
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229022902
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437229022928
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437229024152
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437229025905
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229031905
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229051117
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437229051152
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437229054703
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437229056607
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437229068106
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437229083314
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229117698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229120714
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437229120748
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437229132193
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437229147259
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437229149095
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437229149861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229164866
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229167584
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437229174962
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229187588
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229192307
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437229192338
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437229193631
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437229206918
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229208070
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229213465
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437229213491
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437229214820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437229216343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229218289
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229220714
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437229220746
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437229222313
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437229226504
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437229240162
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437229256298
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437229258353
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437229258992
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229260914
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229266796
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437229266827
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437229273601
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437229377643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230639935
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230641276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230732661
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437230742006
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230746077
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230751927
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437230751943
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437230754720
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437230756014
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230759836
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230762785
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437230762816
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437230770959
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437230801627
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437230865656
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437230868110
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437230873747
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437230874549
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437230875715
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437230879785
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437230882968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437230883525
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230885026
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230888824
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437230888858
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437230902258
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437230905765
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230907079
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230910658
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437230910683
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437230912240
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437230914192
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437230918607
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230920192
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437230924151
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437230924177
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437230925374
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437230933853
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437230962816
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1437230969347
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1437230970199
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437230998682
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437231004610
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437231012686
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1437231013074
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1437231013255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231015646
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231017273
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231031224
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231039182
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231040772
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231048404
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231059200
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231061326
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437231061361
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437231063324
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1437231067555
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231075357
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231106459
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231114726
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231121973
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231132929
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437231201824
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437231207633
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231208471
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231212635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231228218
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437231238222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437231242348
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231243498
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231245043
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231249958
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437231249982
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437231252187
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437231259069
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437231261322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231262035
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231263289
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231280491
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1437231301576
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1437231301698
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231319213
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231336785
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437231339132
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1437231343532
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437231347515
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231347792
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231349481
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231359174
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231364466
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231374892
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231385721
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231391293
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231415081
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231422488
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231433161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231442510
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1437231491294
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1437231491486
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231513436
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231540705
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231551960
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231559663
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1437231577080
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1437231585613
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437231598163
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437231600430
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231603441
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437231614713
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1437231622357
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231623102
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231624577
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231633601
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231676856
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231688962
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437231698758
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437231698790
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437231700911
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231761252
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1437231767399
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1437231785947
