what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1437582516562
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1437582516609
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1437582517498
started,bundle,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui",1437582518449
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1437582518449
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1437582518449
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1437582518590
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1437582518746
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1437582519073
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1437582519339
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1437582519744
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1437582519744
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1437582519978
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1437582520009
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1437582520165
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1437582520758
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1437582521304
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1437582521725
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1437582521788
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1437582521881
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1437582522896
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1437582522896
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1437582523552
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1437582523552
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1437582523614
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1437582523723
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1437582523739
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1437582524113
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1437582524191
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1437582524363
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1437582524909
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1437582526250
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1437582526250
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1437582526360
started,bundle,org.eclipse.php.server.core,2.2.0.v20100616-1900,"org.eclipse.php.server.core",1437582526360
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1437582527358
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1437582527873
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1437582529043
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1437582530353
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1437582530556
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1437582531242
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1437582531991
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.0.v20100616-2015,"org.eclipse.dltk.core.index.sql.h2",1437582534526
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1437582537772
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1437582537803
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1437582537803
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1437582537881
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1437582537881
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541406
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541422
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541438
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541453
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541453
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541453
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541453
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541453
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541453
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541453
error,log,,,"Resource '/eena/pdf%20conv/_UpgradeReport_Files/UpgradeReport.xslt' does not exist.",1437582541453
started,bundle,org.eclipse.wst.xml.xpath.core,1.1.0.v201004290328,"org.eclipse.wst.xml.xpath.core",1437582541500
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1437582543410
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1437582546093
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1437582546390
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1437582546639
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437582578142
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437584248416
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1437584249841
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1437584258496
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1437584258683
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.300.v201004150625,"org.eclipse.wst.jsdt.web.core",1437584258746
started,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1437584259182
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1437584259541
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1437584259604
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1437584259682
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584259728
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584260118
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437584304185
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1437584304208
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437584306520
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584313380
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584314004
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437584333691
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584333870
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584333919
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584340135
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584347406
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584423214
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584423261
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584423268
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584435353
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584435353
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584438036
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584438068
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584438083
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584464547
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584479970
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584538285
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584654087
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584654119
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584654119
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584661660
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1437584687793
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584687980
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584688027
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584734341
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584742957
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584794091
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584805761
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584805792
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584805792
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584828882
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584828913
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584828913
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584894222
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584929424
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584958348
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584958348
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584968640
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584978361
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437584978424
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437584978439
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437585019116
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437585023947
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437585023977
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437585023983
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437585029443
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437585046477
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1437585078268
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437585106960
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1437585111391
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1437585111407
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1437585111516
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437585204111
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437585271665
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437585274380
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437585278281
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1437585279451
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1437585279482
